sample_id,turn,img_idxes,image_files,question,answer
76,1,0;1;2;3,/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhQ81SlVA9eXwlayg_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhZY1SkhAHUeFF-r4_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhcA1SzPBwoxY8KRE_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GlC81RR_CkAemrPkc_1.jpg,Image1: <ImageHere>. What colors are primarily featured in the coat of arms shown in the Image1?,yellow and red
76,2,0;1;2;3,/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhQ81SlVA9eXwlayg_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhZY1SkhAHUeFF-r4_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhcA1SzPBwoxY8KRE_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GlC81RR_CkAemrPkc_1.jpg,Describe the pattern displayed on the coat of arms in the Image1.,The coat of arms features a yellow background with three red chevrons.
76,3,0;1;2;3,/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhQ81SlVA9eXwlayg_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhZY1SkhAHUeFF-r4_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhcA1SzPBwoxY8KRE_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GlC81RR_CkAemrPkc_1.jpg,What historical family is associated with the coat of arms depicted in the Image1?,The coat of arms depicted in Image1 is associated with the historical family of the House of Burgundy.
76,4,0;1;2;3,/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhQ81SlVA9eXwlayg_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhZY1SkhAHUeFF-r4_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhcA1SzPBwoxY8KRE_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GlC81RR_CkAemrPkc_1.jpg,Image2: <ImageHere>. What are the prominent colors used in the Image2?,The prominent colors used in the Image2 are purple and white.
76,5,0;1;2;3,/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhQ81SlVA9eXwlayg_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhZY1SkhAHUeFF-r4_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhcA1SzPBwoxY8KRE_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GlC81RR_CkAemrPkc_1.jpg,What animal is featured at the top of the Image2?,lion
76,6,0;1;2;3,/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhQ81SlVA9eXwlayg_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhZY1SkhAHUeFF-r4_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhcA1SzPBwoxY8KRE_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GlC81RR_CkAemrPkc_1.jpg,Image3: <ImageHere>. Describe the main elements and colors present in the Image3.,"The Image3 shows a shield with a blue background, a yellow stripe in the middle, and three yellow diamonds at the corners."
76,7,0;1;2;3,/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhQ81SlVA9eXwlayg_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhZY1SkhAHUeFF-r4_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhcA1SzPBwoxY8KRE_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GlC81RR_CkAemrPkc_1.jpg,What might the symbols in the Image3 represent or signify in a historical or cultural context?,"The symbols in the Image3 could represent a coat of arms, signifying nobility or heritage."
76,8,0;1;2;3,/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhQ81SlVA9eXwlayg_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhZY1SkhAHUeFF-r4_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhcA1SzPBwoxY8KRE_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GlC81RR_CkAemrPkc_1.jpg,How do the shapes and colors in the Image3 create a sense of identity or heritage for the associated family?,The Image3 uses blue and yellow to create a sense of identity or heritage for the associated family.
76,9,0;1;2;3,/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhQ81SlVA9eXwlayg_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhZY1SkhAHUeFF-r4_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhcA1SzPBwoxY8KRE_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GlC81RR_CkAemrPkc_1.jpg,Image4: <ImageHere>. Describe the main elements and colors present in the Image4.,"The Image4 features a shield with a red and white eagle, a yellow star, and a crown with feathers."
76,10,0;1;2;3,/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhQ81SlVA9eXwlayg_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhZY1SkhAHUeFF-r4_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GhcA1SzPBwoxY8KRE_1.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/Bk1GlC81RR_CkAemrPkc_1.jpg,How might the headless eagle in the Image4 be symbolically interpreted in terms of Polish heraldry?,The headless eagle in the Image4 could symbolize Polish independence or the loss of Polish sovereignty.
