sample_id,turn,img_idxes,image_files,question,answer
107,1,0;1;2;3;4,/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/22_634_46924991935_3e3a09bb7a_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/7_2005_5317851926_8d61274098_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/ILSVRC2012_val_00018014.JPEG;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/8_127_357008895_24ba4510da_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/ILSVRC2012_val_00011038.JPEG,Image 1: <ImageHere>. Image 2: <ImageHere>. Image 3: <ImageHere>. Image 4: <ImageHere>. Image 5: <ImageHere>. Describe image 1 to image 5.,is a cruise ship. [TRUNCATED?]
107,2,0;1;2;3;4,/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/22_634_46924991935_3e3a09bb7a_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/7_2005_5317851926_8d61274098_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/ILSVRC2012_val_00018014.JPEG;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/8_127_357008895_24ba4510da_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/ILSVRC2012_val_00011038.JPEG,"Image 6: <ImageHere>. Image 7: <ImageHere>. Image 8: <ImageHere>. Compare the size and potential uses of the watercraft in image 1, image 6, image 7, and image 8. What activities might each be best suited for?",image 2 is a boat trailer.
107,3,0;1;2;3;4,/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/22_634_46924991935_3e3a09bb7a_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/7_2005_5317851926_8d61274098_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/ILSVRC2012_val_00018014.JPEG;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/8_127_357008895_24ba4510da_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/ILSVRC2012_val_00011038.JPEG,"Based on the type of water bodies that seem to be shown in image 1, image 7, and image 8, describe the different types of environments in which these vessels might operate.",The boats shown are all used for fishing. [TRUNCATED?]
107,4,0;1;2;3;4,/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/22_634_46924991935_3e3a09bb7a_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/7_2005_5317851926_8d61274098_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/ILSVRC2012_val_00018014.JPEG;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/8_127_357008895_24ba4510da_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/ILSVRC2012_val_00011038.JPEG,Examine the navigational features present in image 6 and image 7. What technological differences can be inferred about the two?,The boat is a motor boat and the ship is an ocean going vessel. [TRUNCATED?]
107,5,0;1;2;3;4,/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/22_634_46924991935_3e3a09bb7a_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/7_2005_5317851926_8d61274098_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/ILSVRC2012_val_00018014.JPEG;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/8_127_357008895_24ba4510da_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/ILSVRC2012_val_00011038.JPEG,"Image 9: <ImageHere>. Looking at image 4 and image 9, discuss the importance of safety equipment on watercraft. How do the items in these images contribute to safety?",The life preserver is a safety device that keeps people from drowning. [TRUNCATED?]
107,6,0;1;2;3;4,/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/22_634_46924991935_3e3a09bb7a_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/7_2005_5317851926_8d61274098_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/ILSVRC2012_val_00018014.JPEG;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/8_127_357008895_24ba4510da_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/ILSVRC2012_val_00011038.JPEG,"Considering the apparent time of day and weather conditions in image 1, image 7, and image 8, how might these factors influence the activities taking place on these watercraft?",Image 1 is a boat in a marina. [TRUNCATED?]
107,7,0;1;2;3;4,/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/22_634_46924991935_3e3a09bb7a_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/7_2005_5317851926_8d61274098_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/ILSVRC2012_val_00018014.JPEG;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/8_127_357008895_24ba4510da_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/ILSVRC2012_val_00011038.JPEG,"From the objects and scenery visible in image 8 and image 9, can you infer any recreational or leisure activities that might be common in these settings?",The boat is a pleasure craft. [TRUNCATED?]
107,8,0;1;2;3;4,/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/22_634_46924991935_3e3a09bb7a_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/7_2005_5317851926_8d61274098_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/ILSVRC2012_val_00018014.JPEG;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/8_127_357008895_24ba4510da_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/ILSVRC2012_val_00011038.JPEG,"Based on the structures and shorelines seen in the background of image 6 and image 5, what can you deduce about the relationship between watercraft and their surrounding infrastructure?",The boat is a tugboat. [TRUNCATED?]
107,9,0;1;2;3;4,/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/22_634_46924991935_3e3a09bb7a_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/7_2005_5317851926_8d61274098_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/ILSVRC2012_val_00018014.JPEG;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/8_127_357008895_24ba4510da_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/ILSVRC2012_val_00011038.JPEG,"By examining image 7 and image 5, discuss the various roles that watercraft can play in military, commercial, and tourism sectors. How do the design and capabilities of these vessels reflect their purposes?",The tugboat is a vessel used to pull ships into port. [TRUNCATED?]
107,10,0;1;2;3;4,/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/22_634_46924991935_3e3a09bb7a_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/7_2005_5317851926_8d61274098_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/ILSVRC2012_val_00018014.JPEG;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/8_127_357008895_24ba4510da_c.jpg;/fs/nexus-scratch/byan1/MMDU-main/_mmdu_pics/mmdu_pics/ILSVRC2012_val_00011038.JPEG,"Image 10: <ImageHere>. What notable differences can be observed between the types of watercraft featured in image 1, image 6, image 10, image 3, and image 5 in terms of their possible uses and environments?",The boat in the foreground is a tugboat. [TRUNCATED?]
