model	sample_id	img	src_turn	dst_turn	length	recovered
llava	34	1	6	7	1	1
llava	34	1	8	9	1	1
llava	34	2	1	5	4	1
llava	34	2	6	7	1	1
llava	34	2	8	9	1	1
llava	35	1	1	7	6	1
llava	35	1	10	14	4	1
llava	35	1	15	15	0	0
llava	35	2	1	2	1	1
llava	35	2	4	8	4	1
llava	35	2	10	15	5	0
llava	36	1	1	2	1	1
llava	36	1	3	4	1	1
llava	36	1	6	7	1	1
llava	36	1	8	10	2	0
llava	36	2	1	2	1	1
llava	36	2	3	4	1	1
llava	36	2	6	7	1	1
llava	36	2	8	10	2	0
llava	37	1	6	11	5	1
llava	37	1	19	19	0	0
llava	37	2	19	19	0	0
llava	37	3	3	4	1	1
llava	37	3	6	7	1	1
llava	37	3	12	17	5	1
llava	37	4	19	19	0	0
llava	37	5	6	8	2	1
llava	37	5	10	16	6	1
llava	38	1	1	2	1	1
llava	38	1	3	4	1	1
llava	38	1	5	6	1	1
llava	38	1	7	10	3	1
llava	38	2	1	2	1	1
llava	38	2	3	4	1	1
llava	38	2	5	6	1	1
llava	38	2	7	10	3	1
llava	39	1	6	9	3	1
llava	39	1	12	12	0	0
llava	39	2	7	18	11	1
llava	39	2	20	20	0	0
llava	39	3	7	8	1	1
llava	39	3	11	11	0	0
llava	39	4	7	13	6	1
llava	39	4	16	19	3	1
llava	39	4	20	20	0	0
llava	39	5	17	20	3	0
llava	40	1	5	15	10	1
llava	40	1	18	20	2	0
llava	40	2	4	6	2	1
llava	40	2	7	11	4	1
llava	40	2	19	19	0	0
llava	40	3	2	8	6	0
llava	40	4	4	15	11	1
llava	40	4	18	19	1	0
llava	40	5	4	10	6	1
llava	40	5	12	15	3	1
llava	40	5	19	19	0	0
llava	41	1	1	2	1	1
llava	41	1	3	8	5	1
llava	41	1	10	12	2	1
llava	41	1	13	14	1	1
llava	41	1	15	16	1	1
llava	41	2	1	2	1	1
llava	41	2	3	5	2	1
llava	41	2	6	9	3	1
llava	41	2	10	12	2	1
llava	41	2	13	15	2	0
llava	42	1	1	8	7	1
llava	42	1	9	13	4	1
llava	42	1	14	17	3	1
llava	42	1	18	19	1	0
llava	42	2	1	2	1	1
llava	42	2	3	8	5	1
llava	42	2	9	13	4	1
llava	42	2	14	19	5	0
llava	43	1	1	7	6	1
llava	43	1	10	11	1	1
llava	43	1	12	15	3	1
llava	43	1	16	16	0	0
llava	43	2	1	7	6	1
llava	43	2	9	16	7	0
llava	44	1	1	5	4	1
llava	44	1	7	8	1	1
llava	44	1	10	10	0	0
llava	44	2	1	5	4	1
llava	44	2	7	8	1	1
llava	44	2	10	10	0	0
llava	44	3	1	5	4	1
llava	44	3	7	8	1	1
llava	44	3	10	10	0	0
llava	45	1	12	12	0	0
llava	45	2	12	13	1	1
llava	45	3	6	11	5	1
llava	45	3	12	12	0	0
llava	45	4	4	8	4	1
llava	45	4	12	12	0	0
llava	46	1	1	4	3	1
llava	46	1	5	5	0	0
llava	46	2	1	4	3	1
llava	46	2	5	5	0	0
llava	46	3	1	4	3	1
llava	46	3	5	5	0	0
llava	46	4	1	4	3	1
llava	46	4	5	5	0	0
llava	47	1	2	6	4	1
llava	47	1	8	8	0	0
llava	47	2	3	4	1	1
llava	47	2	8	10	2	1
llava	48	1	1	4	3	1
llava	48	1	7	11	4	1
llava	48	1	13	14	1	1
llava	48	1	17	18	1	1
llava	48	2	1	2	1	1
llava	48	2	3	4	1	1
llava	48	2	7	11	4	1
llava	48	2	13	15	2	1
llava	48	2	17	19	2	1
llava	48	3	1	4	3	1
llava	48	3	7	11	4	1
llava	48	3	12	15	3	1
llava	48	3	17	17	0	0
llava	49	1	1	4	3	1
llava	49	1	13	17	4	1
llava	49	1	20	20	0	0
llava	49	2	1	3	2	1
llava	49	2	11	12	1	1
llava	49	2	16	18	2	1
llava	49	3	1	6	5	1
llava	49	3	10	15	5	1
llava	49	3	16	20	4	0
llava	49	4	16	18	2	1
llava	49	4	20	20	0	0
llava	50	1	1	2	1	1
llava	50	1	3	4	1	1
llava	50	1	6	7	1	1
llava	50	1	10	10	0	0
llava	50	2	1	2	1	1
llava	50	2	3	4	1	1
llava	50	2	6	7	1	1
llava	50	2	10	10	0	0
llava	51	1	1	5	4	1
llava	51	1	6	8	2	1
llava	51	1	9	15	6	1
llava	51	1	16	16	0	0
llava	51	2	1	8	7	1
llava	51	2	9	12	3	1
llava	51	2	13	14	1	1
llava	51	2	16	16	0	0
llava	52	1	1	6	5	1
llava	52	1	7	11	4	1
llava	52	1	13	14	1	1
llava	52	2	1	6	5	1
llava	52	2	9	11	2	1
llava	52	2	13	13	0	0
llava	53	1	2	3	1	1
llava	53	1	4	6	2	1
llava	53	1	9	10	1	0
llava	53	2	2	3	1	1
llava	53	2	4	6	2	1
llava	53	2	9	10	1	0
llava	54	1	1	3	2	1
llava	54	1	4	5	1	1
llava	54	1	6	13	7	1
llava	54	1	15	15	0	0
llava	54	2	1	2	1	1
llava	54	2	4	7	3	1
llava	54	2	8	11	3	1
llava	54	2	12	14	2	1
llava	54	2	15	15	0	0
llava	55	1	1	2	1	1
llava	55	1	3	5	2	1
llava	55	1	6	10	4	1
llava	55	2	1	2	1	1
llava	55	2	3	8	5	1
llava	55	2	9	10	1	1
llava	55	2	11	13	2	1
llava	55	3	1	2	1	1
llava	55	3	3	4	1	1
llava	55	3	6	7	1	1
llava	55	3	9	10	1	1
llava	56	1	1	2	1	1
llava	56	2	20	20	0	0
llava	56	3	1	9	8	1
llava	56	3	17	18	1	0
llava	56	4	7	14	7	1
llava	56	4	18	20	2	0
llava	56	5	1	6	5	1
llava	57	1	8	11	3	1
llava	57	2	10	11	1	1
llava	57	3	9	11	2	1
llava	58	1	8	10	2	1
llava	58	1	12	13	1	1
llava	58	1	18	18	0	0
llava	58	2	8	14	6	1
llava	58	2	18	20	2	0
llava	58	3	8	14	6	1
llava	58	3	18	20	2	0
llava	58	4	8	9	1	1
llava	58	4	12	14	2	1
llava	58	4	18	18	0	0
llava	59	1	4	6	2	1
llava	59	1	9	11	2	1
llava	59	1	14	16	2	1
llava	59	2	4	5	1	1
llava	59	2	9	11	2	1
llava	59	2	14	15	1	0
llava	60	1	9	10	1	1
llava	60	1	13	15	2	1
llava	60	2	9	11	2	1
llava	60	2	13	16	3	1
llava	61	1	1	3	2	1
llava	61	1	4	6	2	1
llava	61	1	9	11	2	1
llava	61	1	12	13	1	1
llava	61	1	14	16	2	1
llava	61	2	4	6	2	1
llava	61	2	9	11	2	1
llava	61	2	12	13	1	1
llava	61	2	14	16	2	1
llava	62	1	2	3	1	1
llava	62	2	2	4	2	1
llava	62	3	2	3	1	1
llava	62	4	2	4	2	1
llava	63	1	1	2	1	1
llava	63	1	3	5	2	1
llava	63	1	8	11	3	1
llava	63	1	16	16	0	0
llava	63	2	1	2	1	1
llava	63	2	3	5	2	1
llava	63	2	8	10	2	1
llava	63	2	16	16	0	0
llava	64	2	6	6	0	0
llava	64	3	2	4	2	1
llava	64	4	2	4	2	1
llava	64	5	6	7	1	1
llava	65	1	3	4	1	0
llava	65	2	3	5	2	1
llava	66	1	7	8	1	0
llava	66	2	1	5	4	1
llava	66	2	7	9	2	1
llava	66	2	10	10	0	0
llava	66	3	1	3	2	1
llava	66	3	8	9	1	1
llava	66	3	10	10	0	0
llava	66	4	1	2	1	1
llava	66	4	7	9	2	1
llava	66	5	8	10	2	0
llava	67	1	1	3	2	1
llava	67	1	4	5	1	1
llava	67	1	10	12	2	1
llava	67	1	14	14	0	0
llava	67	2	1	3	2	1
llava	67	2	4	5	1	1
llava	67	2	10	15	5	1
llava	68	1	1	6	5	1
llava	68	1	8	9	1	1
llava	68	1	10	14	4	1
llava	68	1	15	15	0	0
llava	68	2	1	3	2	1
llava	68	2	4	5	1	1
llava	68	2	8	9	1	1
llava	68	2	10	15	5	0
llava	69	1	1	2	1	1
llava	69	1	4	5	1	1
llava	69	1	6	7	1	1
llava	69	2	1	2	1	1
llava	69	2	4	5	1	1
llava	69	2	6	7	1	1
llava	70	1	1	2	1	1
llava	70	1	3	12	9	1
llava	70	1	13	14	1	0
llava	70	2	1	2	1	1
llava	70	2	5	7	2	1
llava	70	2	8	12	4	1
llava	70	2	13	14	1	0
llava	71	1	2	3	1	1
llava	71	1	8	10	2	1
llava	71	1	11	13	2	1
llava	71	2	2	3	1	1
llava	71	2	8	10	2	1
llava	71	2	11	14	3	1
llava	72	1	1	3	2	1
llava	72	1	7	9	2	1
llava	72	1	10	11	1	1
llava	72	1	12	13	1	1
llava	72	2	1	4	3	1
llava	72	2	7	9	2	1
llava	72	2	10	11	1	1
llava	72	2	12	13	1	1
llava	73	1	1	3	2	1
llava	73	1	6	7	1	0
llava	73	2	1	3	2	1
llava	73	2	6	7	1	0
llava	73	3	1	3	2	1
llava	73	3	6	7	1	0
llava	73	4	1	3	2	1
llava	73	4	6	7	1	0
llava	74	1	3	5	2	1
llava	74	1	10	10	0	0
llava	74	2	3	14	11	1
llava	74	2	18	18	0	0
llava	74	3	3	11	8	1
llava	74	4	4	8	4	1
llava	74	4	20	20	0	0
llava	74	5	9	13	4	1
llava	75	1	4	7	3	1
llava	75	1	11	14	3	1
llava	75	2	4	5	1	1
llava	75	2	6	7	1	1
llava	75	2	11	12	1	1
llava	75	2	13	14	1	1
llava	76	1	1	2	1	1
llava	76	1	5	19	14	0
llava	76	2	1	3	2	1
llava	76	2	5	10	5	1
llava	76	2	14	20	6	1
llava	76	3	1	4	3	1
llava	76	3	9	17	8	1
llava	76	3	18	19	1	0
llava	76	4	1	3	2	1
llava	76	4	5	6	1	1
llava	76	4	8	16	8	1
llava	76	4	18	19	1	0
llava	77	1	4	6	2	1
llava	77	2	4	7	3	1
llava	77	3	3	9	6	1
llava	77	3	13	15	2	1
llava	78	1	2	3	1	1
llava	78	1	4	5	1	1
llava	78	1	6	7	1	1
llava	78	1	13	15	2	1
llava	78	1	18	20	2	0
llava	78	2	2	5	3	1
llava	78	2	6	8	2	1
llava	78	2	11	12	1	1
llava	78	2	14	19	5	0
llava	79	1	1	8	7	1
llava	79	1	10	15	5	1
llava	79	2	4	6	2	1
llava	79	2	11	15	4	1
llava	79	2	16	17	1	1
llava	79	3	5	12	7	1
llava	79	4	1	2	1	1
llava	79	4	4	13	9	1
llava	79	4	14	15	1	1
llava	79	4	16	20	4	1
llava	80	1	3	6	3	1
llava	80	1	7	7	0	0
llava	80	2	3	6	3	1
llava	80	2	7	7	0	0
llava	80	3	3	6	3	1
llava	80	3	7	7	0	0
llava	81	1	4	5	1	1
llava	81	1	8	12	4	1
llava	81	2	3	9	6	1
llava	81	3	13	19	6	1
llava	81	4	8	10	2	1
llava	81	5	3	9	6	1
llava	82	1	1	7	6	0
llava	82	2	3	8	5	1
llava	82	3	1	5	4	1
llava	82	3	6	7	1	0
llava	82	4	1	2	1	1
llava	82	4	3	5	2	1
llava	83	1	2	5	3	1
llava	83	1	7	7	0	0
llava	83	2	2	5	3	1
llava	83	2	7	7	0	0
llava	83	3	2	5	3	1
llava	83	3	7	7	0	0
llava	84	1	1	3	2	1
llava	84	1	4	6	2	1
llava	84	1	7	8	1	1
llava	84	1	9	10	1	0
llava	84	2	1	3	2	1
llava	84	2	4	6	2	1
llava	84	2	7	8	1	1
llava	84	2	9	10	1	0
llava	85	1	1	15	14	1
llava	85	1	16	17	1	1
llava	85	2	1	2	1	1
llava	85	2	9	14	5	1
llava	85	2	16	18	2	0
llava	85	3	1	10	9	1
llava	85	3	11	13	2	1
llava	85	3	18	18	0	0
llava	85	4	4	5	1	1
llava	85	4	11	15	4	1
llava	85	4	16	16	0	0
llava	86	1	1	7	6	1
llava	86	1	9	10	1	1
llava	86	1	11	12	1	1
llava	86	2	1	7	6	1
llava	86	2	9	14	5	1
llava	86	3	1	4	3	1
llava	86	3	5	7	2	1
llava	86	3	9	17	8	1
llava	87	1	1	4	3	1
llava	87	1	5	6	1	0
llava	87	2	1	4	3	1
llava	87	2	5	6	1	0
llava	87	3	2	6	4	0
llava	88	1	7	16	9	1
llava	88	2	6	10	4	1
llava	88	2	12	14	2	1
llava	88	3	1	3	2	1
llava	88	3	17	17	0	0
llava	88	4	5	13	8	1
llava	88	4	17	17	0	0
llava	88	5	1	20	19	0
llava	89	1	1	8	7	0
llava	89	2	1	8	7	0
llava	90	1	2	6	4	1
llava	90	1	8	12	4	1
llava	90	1	18	20	2	1
llava	90	2	2	3	1	1
llava	90	2	9	10	1	1
llava	90	2	18	19	1	0
llava	90	3	11	12	1	1
llava	90	3	14	16	2	1
llava	90	4	9	13	4	1
llava	90	4	19	19	0	0
llava	91	1	1	3	2	1
llava	91	1	7	11	4	1
llava	91	1	14	14	0	0
llava	91	2	5	9	4	1
llava	91	2	14	18	4	0
llava	91	3	5	6	1	1
llava	91	3	7	15	8	1
llava	91	3	17	19	2	1
llava	91	4	1	8	7	1
llava	91	4	14	15	1	1
llava	91	4	17	18	1	0
llava	92	1	6	7	1	1
llava	92	1	9	10	1	1
llava	92	1	13	14	1	1
llava	92	2	6	7	1	1
llava	93	1	4	5	1	1
llava	93	1	7	8	1	1
llava	93	2	4	6	2	1
llava	93	2	7	8	1	1
llava	94	1	3	5	2	1
llava	94	1	6	7	1	1
llava	94	1	8	9	1	1
llava	94	1	10	12	2	1
llava	94	1	14	14	0	0
llava	94	2	3	4	1	1
llava	94	2	6	7	1	1
llava	94	2	8	9	1	1
llava	94	2	11	12	1	1
llava	94	2	14	15	1	1
llava	95	1	6	7	1	1
llava	95	1	9	10	1	1
llava	95	2	9	10	1	1
llava	96	1	1	2	1	1
llava	96	1	4	7	3	1
llava	96	1	10	14	4	1
llava	96	1	16	16	0	0
llava	96	2	1	2	1	1
llava	96	2	4	8	4	1
llava	96	2	9	14	5	1
llava	96	2	16	16	0	0
llava	97	1	5	6	1	1
llava	97	1	8	10	2	1
llava	97	1	11	14	3	1
llava	97	1	16	16	0	0
llava	97	2	5	6	1	1
llava	97	2	11	12	1	1
llava	97	2	13	14	1	1
llava	97	2	16	16	0	0
llava	98	1	1	3	2	1
llava	98	1	6	7	1	1
llava	98	1	8	11	3	1
llava	98	1	13	15	2	0
llava	98	2	1	3	2	1
llava	98	2	5	10	5	1
llava	98	2	13	15	2	0
llava	99	1	1	2	1	1
llava	99	1	4	5	1	1
llava	99	1	9	15	6	1
llava	99	1	16	17	1	1
llava	99	1	19	19	0	0
llava	99	2	1	3	2	1
llava	99	2	4	5	1	1
llava	99	2	9	11	2	1
llava	99	2	13	18	5	1
llava	99	2	19	19	0	0
llava	99	3	1	3	2	1
llava	99	3	4	5	1	1
llava	99	3	9	10	1	1
llava	99	3	13	14	1	1
llava	99	3	16	18	2	1
llava	99	3	19	19	0	0
llava	100	1	4	5	1	1
llava	100	1	7	13	6	1
llava	100	1	14	18	4	1
llava	100	2	6	13	7	1
llava	100	2	14	18	4	1
llava	100	3	2	3	1	1
llava	100	3	4	5	1	1
llava	100	3	6	13	7	1
llava	100	3	14	18	4	1
llava	100	4	4	5	1	1
llava	100	4	7	13	6	1
llava	100	4	14	18	4	1
llava	100	5	2	5	3	1
llava	100	5	6	13	7	1
llava	100	5	14	18	4	1
llava	100	6	8	13	5	1
llava	100	6	14	18	4	1
llava	100	6	20	20	0	0
llava	100	7	8	13	5	1
llava	100	7	14	18	4	1
llava	100	8	17	17	0	0
llava	100	9	4	19	15	1
llava	100	9	20	20	0	0
llava	101	3	1	3	2	1
llava	101	4	1	2	1	1
llava	101	7	1	2	1	1
llava	101	8	1	3	2	1
llava	101	8	9	10	1	1
llava	101	9	1	3	2	1
llava	101	10	1	3	2	1
llava	101	11	1	3	2	1
llava	101	11	9	9	0	0
llava	102	1	1	4	3	1
llava	102	1	9	11	2	1
llava	102	2	2	8	6	1
llava	102	3	1	3	2	1
llava	102	3	9	10	1	0
llava	102	5	2	4	2	1
llava	102	5	6	11	5	1
llava	102	6	2	3	1	1
llava	102	7	1	3	2	1
llava	102	7	9	10	1	0
llava	102	8	1	7	6	1
llava	102	8	9	10	1	0
llava	102	9	2	4	2	1
llava	102	9	6	11	5	1
llava	103	1	12	16	4	0
llava	103	2	12	20	8	0
llava	103	3	3	6	3	1
llava	103	3	7	20	13	0
llava	103	4	12	12	0	0
llava	103	5	4	20	16	0
llava	103	6	3	6	3	1
llava	103	6	7	18	11	0
llava	103	7	3	8	5	1
llava	103	7	11	19	8	1
llava	103	8	20	20	0	0
llava	103	9	3	6	3	1
llava	103	9	7	8	1	1
llava	103	9	11	19	8	1
llava	103	9	20	20	0	0
llava	103	10	5	8	3	1
llava	103	10	15	19	4	1
llava	104	1	12	12	0	0
llava	104	2	2	3	1	1
llava	104	3	5	12	7	0
llava	104	4	11	12	1	0
llava	104	5	4	9	5	1
llava	104	5	10	12	2	0
llava	104	6	4	6	2	1
llava	104	6	7	12	5	0
llava	104	7	2	3	1	1
llava	104	7	12	12	0	0
llava	104	8	4	9	5	1
llava	104	8	10	10	0	0
llava	104	9	10	10	0	0
llava	104	10	4	9	5	1
llava	104	10	10	10	0	0
llava	104	11	10	10	0	0
llava	105	1	8	10	2	1
llava	105	3	5	10	5	1
llava	105	4	7	10	3	1
llava	105	6	1	10	9	1
llava	105	6	11	11	0	0
llava	105	7	1	4	3	1
llava	105	7	5	7	2	0
llava	105	8	5	12	7	1
llava	105	10	1	4	3	1
llava	105	11	5	11	6	0
llava	106	1	4	7	3	1
llava	106	6	4	4	0	0
llava	106	7	4	10	6	1
llava	106	8	1	2	1	1
llava	106	8	5	6	1	1
llava	106	8	8	11	3	1
llava	106	9	1	2	1	1
llava	106	9	4	6	2	1
llava	106	10	4	7	3	1
llava	106	10	8	11	3	1
llava	107	1	2	8	6	1
llava	107	1	10	10	0	0
llava	107	2	7	9	2	0
llava	107	3	2	9	7	0
llava	107	4	7	9	2	0
llava	107	5	2	5	3	1
llava	107	5	7	11	4	0
llava	107	6	2	5	3	1
llava	107	6	10	10	0	0
llava	107	7	3	8	5	1
llava	107	7	10	11	1	0
llava	107	8	3	6	3	1
llava	107	8	9	10	1	0
llava	107	9	9	9	0	0
llava	107	10	2	2	0	0
llava	107	11	9	9	0	0
llava	108	1	3	14	11	1
llava	108	2	9	17	8	0
llava	108	3	4	17	13	0
llava	108	4	3	7	4	1
llava	108	4	8	14	6	1
llava	108	4	15	16	1	1
llava	108	5	3	14	11	1
llava	108	6	3	13	10	1
llava	108	7	3	14	11	1
llava	108	8	3	7	4	1
llava	108	8	8	13	5	1
llava	108	8	17	17	0	0
llava	108	9	9	11	2	1
llava	108	10	3	14	11	1
llava	108	11	1	1	0	0
llava	108	12	1	1	0	0
llava	108	13	15	15	0	0
llava	108	14	1	1	0	0
llava	108	15	17	17	0	0
llava	108	17	4	4	0	0
llava	108	18	4	4	0	0
llava	109	1	6	10	4	1
llava	109	1	13	15	2	1
llava	109	1	16	17	1	0
llava	109	2	13	19	6	0
llava	109	3	13	18	5	0
llava	109	4	6	10	4	1
llava	109	5	5	7	2	1
llava	109	5	9	10	1	1
llava	109	5	11	15	4	1
llava	109	5	18	18	0	0
llava	109	6	11	19	8	0
llava	109	7	12	12	0	0
llava	109	8	18	18	0	0
llava	109	9	18	18	0	0
llava	109	10	2	3	1	1
llava	109	10	6	7	1	1
llava	109	10	12	19	7	0
llava	109	11	5	15	10	1
llava	109	11	17	17	0	0
llava	109	12	2	3	1	1
llava	109	12	5	17	12	0
llava	109	13	14	17	3	0
llava	109	14	12	18	6	0
llava	109	15	18	18	0	0
llava	109	16	12	12	0	0
llava	109	17	9	9	0	0
llava	109	19	17	17	0	0
llava	109	20	17	17	0	0
qwen	0	2	8	8	0	0
qwen	0	5	8	12	4	1
qwen	1	1	2	4	2	1
qwen	1	2	2	5	3	1
qwen	1	2	7	8	1	1
qwen	1	3	2	4	2	1
qwen	1	4	2	5	3	1
qwen	1	4	7	8	1	1
qwen	2	1	13	14	1	1
qwen	2	2	13	15	2	1
qwen	2	3	13	15	2	1
qwen	3	1	1	5	4	1
qwen	3	1	10	16	6	1
qwen	3	1	17	19	2	1
qwen	3	2	10	19	9	1
qwen	3	3	1	7	6	1
qwen	3	3	9	13	4	1
qwen	3	4	1	4	3	1
qwen	3	4	14	15	1	1
qwen	4	1	4	6	2	1
qwen	4	1	8	10	2	1
qwen	4	2	4	11	7	1
qwen	5	1	1	6	5	1
qwen	5	1	16	16	0	0
qwen	5	2	2	7	5	1
qwen	5	2	16	16	0	0
qwen	6	1	2	5	3	1
qwen	6	1	6	11	5	1
qwen	6	1	12	14	2	0
qwen	6	2	2	3	1	1
qwen	6	2	4	13	9	1
qwen	7	1	4	6	2	1
qwen	7	1	8	9	1	1
qwen	7	1	11	13	2	1
qwen	7	1	14	15	1	1
qwen	7	1	16	16	0	0
qwen	7	2	3	7	4	1
qwen	7	2	8	9	1	1
qwen	7	2	11	12	1	1
qwen	7	2	14	15	1	1
qwen	7	2	16	16	0	0
qwen	8	1	2	5	3	1
qwen	8	1	9	10	1	1
qwen	8	1	13	14	1	1
qwen	8	2	2	8	6	1
qwen	8	2	13	14	1	1
qwen	8	2	15	16	1	1
qwen	8	3	15	16	1	1
qwen	8	3	17	17	0	0
qwen	8	4	2	3	1	1
qwen	8	4	9	19	10	1
qwen	9	1	3	4	1	1
qwen	9	1	7	8	1	1
qwen	9	2	3	6	3	1
qwen	9	2	7	7	0	0
qwen	10	1	3	6	3	1
qwen	10	1	11	12	1	1
qwen	10	2	3	4	1	1
qwen	10	2	11	12	1	1
qwen	11	1	1	2	1	1
qwen	11	1	6	9	3	1
qwen	11	1	10	11	1	1
qwen	11	1	13	15	2	1
qwen	11	2	6	7	1	1
qwen	11	2	8	9	1	1
qwen	11	2	10	11	1	1
qwen	11	2	13	15	2	1
qwen	12	1	1	2	1	1
qwen	12	1	5	8	3	1
qwen	12	1	9	10	1	1
qwen	12	1	12	15	3	0
qwen	12	2	1	4	3	1
qwen	12	2	5	13	8	1
qwen	12	2	14	15	1	0
qwen	13	1	5	10	5	1
qwen	13	1	11	12	1	1
qwen	13	1	15	15	0	0
qwen	13	2	15	16	1	1
qwen	13	3	4	6	2	1
qwen	13	3	15	17	2	1
qwen	13	4	4	9	5	1
qwen	13	4	11	14	3	1
qwen	14	1	4	6	2	1
qwen	14	1	7	10	3	1
qwen	14	1	12	13	1	1
qwen	14	2	4	10	6	1
qwen	14	2	12	12	0	0
qwen	15	1	1	4	3	1
qwen	15	1	7	13	6	1
qwen	15	1	20	20	0	0
qwen	15	2	2	4	2	1
qwen	15	3	3	13	10	1
qwen	15	3	16	20	4	0
qwen	15	4	2	6	4	1
qwen	15	4	7	13	6	1
qwen	15	4	18	20	2	0
qwen	16	1	1	2	1	1
qwen	16	1	4	5	1	1
qwen	16	1	7	10	3	1
qwen	16	1	16	16	0	0
qwen	16	2	1	3	2	1
qwen	16	2	4	5	1	1
qwen	16	2	7	8	1	1
qwen	16	2	16	16	0	0
qwen	17	1	1	2	1	1
qwen	17	1	4	9	5	1
qwen	17	1	10	11	1	1
qwen	17	1	17	18	1	1
qwen	17	2	1	2	1	1
qwen	17	2	4	5	1	1
qwen	17	2	6	7	1	1
qwen	17	2	10	13	3	1
qwen	17	2	17	17	0	0
qwen	18	1	2	4	2	1
qwen	18	1	5	6	1	1
qwen	18	1	7	11	4	1
qwen	18	1	12	16	4	0
qwen	18	2	3	4	1	1
qwen	18	2	5	6	1	1
qwen	18	2	7	13	6	1
qwen	18	3	3	4	1	1
qwen	18	3	5	6	1	1
qwen	18	3	7	10	3	1
qwen	18	3	12	15	3	1
qwen	19	1	1	2	1	1
qwen	19	1	3	4	1	1
qwen	19	1	6	7	1	1
qwen	19	1	9	10	1	1
qwen	19	2	1	2	1	1
qwen	19	2	3	4	1	1
qwen	19	2	6	7	1	1
qwen	19	2	9	10	1	1
qwen	20	1	4	10	6	1
qwen	20	1	11	15	4	1
qwen	20	1	18	18	0	0
qwen	20	2	4	16	12	1
qwen	20	2	18	18	0	0
qwen	20	3	4	14	10	1
qwen	20	3	18	19	1	1
qwen	21	1	1	2	1	1
qwen	21	1	3	6	3	1
qwen	21	1	7	9	2	1
qwen	21	1	10	12	2	1
qwen	21	2	1	5	4	1
qwen	21	2	7	9	2	1
qwen	21	2	10	13	3	1
qwen	22	1	1	2	1	1
qwen	22	1	3	4	1	1
qwen	22	1	7	11	4	1
qwen	22	1	12	16	4	0
qwen	22	2	1	2	1	1
qwen	22	2	3	4	1	1
qwen	22	2	9	10	1	1
qwen	22	2	12	13	1	1
qwen	22	2	14	16	2	0
qwen	23	1	5	7	2	1
qwen	23	1	10	13	3	1
qwen	23	1	17	18	1	1
qwen	23	1	19	19	0	0
qwen	23	2	5	7	2	1
qwen	23	2	10	13	3	1
qwen	23	2	17	19	2	0
qwen	23	3	5	7	2	1
qwen	23	3	10	13	3	1
qwen	23	3	17	19	2	0
qwen	24	1	1	4	3	1
qwen	24	1	7	8	1	1
qwen	24	1	9	10	1	0
qwen	24	2	1	4	3	1
qwen	24	2	7	8	1	1
qwen	24	2	9	10	1	0
qwen	25	3	5	8	3	1
qwen	26	1	1	5	4	1
qwen	26	1	8	11	3	1
qwen	26	1	13	13	0	0
qwen	26	2	1	4	3	1
qwen	26	2	8	12	4	1
qwen	26	2	13	13	0	0
qwen	26	3	1	13	12	0
qwen	27	1	1	2	1	1
qwen	27	1	3	6	3	1
qwen	27	1	7	10	3	1
qwen	27	1	11	16	5	1
qwen	27	2	1	2	1	1
qwen	27	2	3	5	2	1
qwen	27	2	7	12	5	1
qwen	27	2	13	17	4	1
qwen	28	1	3	7	4	1
qwen	28	1	11	17	6	1
qwen	28	2	9	14	5	1
qwen	28	3	3	6	3	1
qwen	28	4	12	13	1	1
qwen	28	5	11	18	7	1
qwen	29	1	5	6	1	1
qwen	29	1	7	8	1	1
qwen	29	2	5	6	1	1
qwen	29	2	7	8	1	1
qwen	30	1	1	3	2	1
qwen	30	1	7	8	1	1
qwen	30	1	11	13	2	1
qwen	30	2	11	12	1	0
qwen	30	3	1	2	1	1
qwen	30	3	11	11	0	0
qwen	31	1	12	16	4	0
qwen	31	2	17	17	0	0
qwen	31	3	10	14	4	1
qwen	31	3	16	16	0	0
qwen	31	4	11	13	2	1
qwen	31	5	11	17	6	0
qwen	32	1	2	8	6	1
qwen	32	1	16	16	0	0
qwen	32	2	3	9	6	1
qwen	32	2	16	19	3	0
qwen	32	3	2	5	3	1
qwen	32	4	3	4	1	1
qwen	32	5	2	10	8	1
qwen	32	5	16	18	2	1
qwen	33	1	1	4	3	1
qwen	33	1	9	10	1	1
qwen	33	1	16	17	1	0
qwen	33	2	1	6	5	1
qwen	33	2	9	15	6	1
qwen	33	2	16	20	4	1
qwen	33	3	1	3	2	1
qwen	33	3	9	14	5	1
qwen	33	3	16	19	3	0
qwen	33	4	1	13	12	1
qwen	33	4	16	18	2	1
qwen	33	4	19	19	0	0
qwen	34	1	1	5	4	1
qwen	34	1	6	9	3	1
qwen	34	1	10	10	0	0
qwen	34	2	1	5	4	1
qwen	34	2	6	9	3	1
qwen	34	2	10	10	0	0
qwen	35	1	1	7	6	1
qwen	35	1	8	14	6	1
qwen	35	1	15	15	0	0
qwen	35	2	1	2	1	1
qwen	35	2	4	12	8	1
qwen	35	2	13	15	2	0
qwen	36	1	1	2	1	1
qwen	36	1	3	4	1	1
qwen	36	1	6	7	1	1
qwen	36	1	8	10	2	0
qwen	36	2	1	2	1	1
qwen	36	2	3	4	1	1
qwen	36	2	6	7	1	1
qwen	36	2	8	10	2	0
qwen	37	1	10	11	1	1
qwen	37	1	19	19	0	0
qwen	37	2	19	19	0	0
qwen	37	3	3	4	1	1
qwen	37	3	7	12	5	1
qwen	37	4	19	19	0	0
qwen	37	5	10	12	2	1
qwen	38	1	3	4	1	1
