model	sample_id	img	src_turn	dst_turn	length	recovered
qwen	104	8	12	12	0	0
qwen	104	9	12	12	0	0
qwen	104	10	8	11	3	1
qwen	104	10	12	12	0	0
qwen	104	11	12	12	0	0
qwen	105	1	10	12	2	0
qwen	105	3	3	10	7	0
qwen	105	4	4	8	4	1
qwen	105	4	12	12	0	0
qwen	105	6	5	10	5	0
qwen	105	7	3	9	6	0
qwen	105	8	3	6	3	1
qwen	105	10	9	9	0	0
qwen	105	11	3	11	8	1
qwen	105	11	12	12	0	0
qwen	106	1	4	7	3	1
qwen	106	8	10	11	1	1
qwen	106	10	4	5	1	1
qwen	106	10	10	10	0	0
qwen	107	1	1	10	9	1
qwen	107	1	11	11	0	0
qwen	107	2	1	2	1	0
qwen	107	3	1	11	10	0
qwen	107	4	1	3	2	1
qwen	107	5	1	4	3	1
qwen	107	5	8	11	3	0
qwen	107	6	5	11	6	0
qwen	107	7	5	10	5	1
qwen	107	8	2	6	4	1
qwen	107	8	7	10	3	1
qwen	107	9	2	3	1	1
qwen	107	10	11	11	0	0
qwen	107	11	2	2	0	0
qwen	108	1	1	11	10	1
qwen	108	1	13	14	1	1
qwen	108	1	15	17	2	0
qwen	108	2	1	2	1	1
qwen	108	2	7	12	5	0
qwen	108	3	1	17	16	0
qwen	108	4	1	2	1	1
qwen	108	4	7	11	4	1
qwen	108	4	13	14	1	1
qwen	108	4	16	16	0	0
qwen	108	5	1	11	10	1
qwen	108	5	13	14	1	1
qwen	108	5	15	16	1	0
qwen	108	6	9	11	2	1
qwen	108	6	13	14	1	1
qwen	108	6	16	16	0	0
qwen	108	7	1	11	10	1
qwen	108	7	13	14	1	1
qwen	108	7	15	16	1	0
qwen	108	8	8	11	3	1
qwen	108	8	12	14	2	1
qwen	108	8	15	16	1	0
qwen	108	9	1	5	4	1
qwen	108	9	7	7	0	0
qwen	108	10	9	11	2	1
qwen	108	10	13	14	1	1
qwen	108	10	16	16	0	0
qwen	108	11	6	6	0	0
qwen	108	12	6	6	0	0
qwen	108	13	10	10	0	0
qwen	108	14	6	6	0	0
qwen	108	15	12	12	0	0
qwen	108	17	17	17	0	0
qwen	108	18	17	17	0	0
qwen	109	1	1	17	16	1
qwen	109	1	19	19	0	0
qwen	109	2	1	17	16	1
qwen	109	3	1	17	16	1
qwen	109	4	10	17	7	1
qwen	109	5	3	17	14	1
qwen	109	6	2	17	15	1
qwen	109	8	3	17	14	1
qwen	109	9	3	17	14	1
qwen	109	10	2	6	4	1
qwen	109	10	10	17	7	1
qwen	109	10	19	19	0	0
qwen	109	11	12	17	5	1
qwen	109	11	19	19	0	0
qwen	109	12	14	17	3	1
qwen	109	12	19	19	0	0
qwen	109	13	15	17	2	1
qwen	109	13	19	19	0	0
qwen	109	14	3	6	3	1
qwen	109	14	11	11	0	0
qwen	109	15	3	11	8	0
qwen	109	17	16	16	0	0
qwen	109	19	19	19	0	0
qwen	109	20	19	19	0	0
