model	sample_id	img	src_turn	dst_turn	length	recovered
llava	58	2	13	14	1	1
llava	58	3	4	7	3	1
llava	58	3	13	14	1	1
llava	58	3	15	16	1	1
llava	58	4	4	7	3	1
llava	59	1	4	7	3	1
llava	59	1	11	12	1	1
llava	59	1	13	13	0	0
llava	59	2	4	7	3	1
llava	59	2	11	12	1	1
llava	59	2	13	14	1	1
llava	60	1	4	5	1	1
llava	60	1	7	8	1	1
llava	60	1	10	11	1	1
llava	60	2	4	5	1	1
llava	60	2	7	8	1	1
llava	60	2	10	11	1	1
llava	61	1	1	2	1	1
llava	61	1	3	4	1	1
llava	61	1	5	6	1	1
llava	61	1	7	9	2	1
llava	61	1	10	11	1	1
llava	61	1	12	13	1	1
llava	61	2	5	6	1	1
llava	61	2	7	9	2	1
llava	61	2	10	11	1	1
llava	61	2	12	13	1	1
llava	61	2	16	16	0	0
llava	62	1	2	3	1	1
llava	62	2	2	3	1	1
llava	62	3	2	3	1	1
llava	62	4	2	3	1	1
llava	63	1	6	8	2	1
llava	63	1	10	13	3	0
llava	63	2	6	8	2	1
llava	63	2	10	14	4	1
llava	64	2	4	5	1	1
llava	64	3	6	7	1	1
llava	64	4	6	7	1	1
llava	64	5	4	5	1	1
llava	65	1	3	4	1	0
llava	65	2	4	5	1	1
llava	66	1	1	2	1	1
llava	66	1	3	4	1	1
llava	66	2	1	4	3	1
llava	66	2	7	9	2	1
llava	66	3	3	6	3	1
llava	66	3	7	9	2	1
llava	66	4	1	5	4	1
llava	66	4	7	9	2	1
llava	66	5	3	4	1	1
llava	66	5	8	10	2	1
llava	67	1	2	3	1	1
llava	67	1	4	6	2	1
llava	67	1	9	12	3	1
llava	67	2	4	6	2	1
llava	67	2	9	12	3	1
llava	68	1	4	6	2	1
llava	68	1	7	13	6	0
llava	68	2	4	6	2	1
llava	68	2	7	14	7	1
llava	69	1	5	8	3	1
llava	69	2	5	8	3	1
llava	70	1	1	3	2	1
llava	70	1	4	10	6	1
llava	70	1	11	11	0	0
llava	70	2	2	3	1	1
llava	70	2	4	10	6	1
llava	70	2	11	12	1	1
llava	70	2	14	14	0	0
llava	71	1	1	2	1	1
llava	71	1	5	6	1	1
llava	71	1	7	8	1	1
llava	71	1	9	10	1	1
llava	71	1	11	12	1	1
llava	71	2	5	6	1	1
llava	71	2	7	8	1	1
llava	71	2	9	10	1	1
llava	71	2	11	12	1	1
llava	72	1	6	7	1	1
llava	72	1	8	12	4	1
llava	72	1	13	13	0	0
llava	72	2	6	7	1	1
llava	72	2	8	12	4	1
llava	72	2	13	14	1	1
llava	73	1	1	5	4	1
llava	73	2	1	5	4	1
llava	73	3	1	5	4	1
llava	73	4	1	5	4	1
llava	74	1	4	6	2	1
llava	74	2	4	9	5	1
llava	74	2	11	11	0	0
llava	74	3	4	12	8	1
llava	74	4	11	15	4	1
llava	74	4	16	17	1	1
llava	74	5	5	6	1	1
llava	74	5	20	20	0	0
llava	75	1	4	5	1	1
llava	75	1	6	7	1	1
llava	75	1	8	9	1	1
llava	75	1	11	12	1	1
llava	75	2	4	5	1	1
llava	75	2	6	7	1	1
llava	75	2	8	9	1	1
llava	75	2	11	12	1	1
llava	76	1	2	9	7	0
llava	76	2	4	10	6	1
llava	76	2	12	13	1	1
llava	76	2	14	14	0	0
llava	76	3	4	16	12	1
llava	76	4	4	13	9	1
llava	76	4	14	19	5	1
llava	77	1	4	5	1	1
llava	77	1	6	7	1	1
llava	77	2	4	5	1	1
llava	77	2	6	7	1	1
llava	77	3	4	5	1	1
llava	77	3	6	7	1	1
llava	77	3	14	15	1	1
llava	77	3	16	16	0	0
llava	78	1	4	5	1	1
llava	78	1	6	7	1	1
llava	78	1	10	11	1	1
llava	78	1	12	14	2	1
llava	78	1	15	15	0	0
llava	78	2	4	8	4	1
llava	78	2	12	14	2	1
llava	78	2	15	19	4	1
llava	78	2	20	20	0	0
llava	79	1	2	3	1	1
llava	79	1	5	8	3	0
llava	79	2	6	9	3	1
llava	79	2	12	13	1	0
llava	79	3	5	14	9	1
llava	79	4	5	17	12	1
llava	79	4	20	20	0	0
llava	80	1	1	2	1	1
llava	80	1	3	5	2	1
llava	80	1	7	7	0	0
llava	80	2	1	2	1	1
llava	80	2	3	5	2	1
llava	80	2	7	7	0	0
llava	80	3	1	2	1	1
llava	80	3	3	5	2	1
llava	80	3	7	7	0	0
llava	81	1	4	6	2	1
llava	81	2	4	7	3	1
llava	81	2	9	9	0	0
llava	81	3	10	11	1	1
llava	81	4	5	6	1	1
llava	81	5	4	8	4	1
llava	81	5	9	18	9	1
llava	82	1	3	8	5	0
llava	82	2	2	4	2	1
llava	82	3	2	6	4	1
llava	82	3	7	8	1	0
llava	82	4	2	4	2	1
llava	82	4	5	6	1	1
llava	83	1	1	2	1	1
llava	83	1	4	7	3	1
llava	83	2	1	2	1	1
llava	83	2	4	7	3	1
llava	83	3	1	2	1	1
llava	83	3	4	7	3	1
llava	84	1	1	3	2	1
llava	84	1	5	9	4	1
llava	84	1	10	10	0	0
llava	84	2	1	3	2	1
llava	84	2	5	9	4	1
llava	84	2	10	10	0	0
llava	85	1	2	7	5	1
llava	85	1	8	10	2	0
llava	85	2	4	11	7	1
llava	85	2	14	14	0	0
llava	85	3	4	16	12	1
llava	85	4	4	7	3	1
llava	86	1	4	8	4	1
llava	86	1	9	11	2	1
llava	86	2	4	8	4	1
llava	86	2	9	11	2	1
llava	86	2	12	13	1	1
llava	86	3	4	8	4	1
llava	86	3	9	11	2	1
llava	86	3	16	17	1	1
llava	87	1	2	5	3	0
llava	87	2	2	5	3	0
llava	87	3	2	6	4	0
llava	88	1	4	4	0	0
llava	88	2	8	9	1	0
llava	88	3	13	14	1	0
llava	88	4	8	16	8	1
llava	88	5	4	20	16	0
llava	89	1	1	8	7	0
llava	89	2	1	8	7	0
llava	90	1	1	2	1	1
llava	90	1	4	5	1	1
llava	90	1	7	7	0	0
llava	90	2	4	8	4	1
llava	90	2	11	12	1	0
llava	90	3	13	15	2	1
llava	90	3	16	17	1	1
llava	90	4	11	17	6	1
llava	91	1	4	6	2	0
llava	91	2	4	7	3	1
llava	91	2	10	12	2	0
llava	91	3	4	13	9	1
llava	91	4	4	16	12	1
llava	92	1	1	2	1	1
llava	92	1	3	5	2	1
llava	92	2	4	5	1	1
llava	93	1	8	9	1	1
llava	93	1	12	13	1	1
llava	93	2	8	9	1	1
llava	93	2	12	13	1	1
llava	94	1	2	3	1	1
llava	94	1	4	5	1	1
llava	94	1	6	7	1	1
llava	94	1	8	9	1	1
llava	94	1	11	13	2	1
llava	94	2	4	5	1	1
llava	94	2	6	7	1	1
llava	94	2	8	9	1	1
llava	94	2	11	13	2	1
llava	95	1	2	3	1	1
llava	95	1	6	7	1	1
llava	95	2	6	7	1	1
llava	96	1	1	3	2	1
llava	96	1	4	5	1	1
llava	96	1	6	8	2	1
llava	96	1	10	13	3	1
llava	96	2	4	5	1	1
llava	96	2	6	8	2	1
llava	96	2	10	13	3	1
llava	96	2	14	16	2	1
llava	97	1	3	4	1	1
llava	97	1	7	8	1	1
llava	97	1	11	13	2	0
llava	97	2	7	8	1	1
llava	97	2	11	14	3	1
llava	98	1	3	8	5	1
llava	98	1	10	12	2	1
llava	98	2	4	8	4	1
llava	98	2	10	12	2	1
llava	98	2	14	15	1	0
llava	99	1	4	5	1	1
llava	99	1	6	8	2	1
llava	99	1	9	11	2	1
llava	99	1	13	13	0	0
llava	99	2	4	5	1	1
llava	99	2	6	8	2	1
llava	99	2	9	11	2	1
llava	99	2	13	14	1	1
llava	99	3	4	5	1	1
llava	99	3	6	8	2	1
llava	99	3	9	11	2	1
llava	99	3	13	17	4	1
llava	100	1	1	4	3	1
llava	100	1	8	13	5	1
llava	100	2	1	4	3	1
llava	100	2	8	16	8	0
llava	100	3	1	4	3	1
llava	100	3	8	13	5	1
llava	100	3	15	17	2	0
llava	100	4	1	4	3	1
llava	100	4	8	13	5	1
llava	100	5	1	5	4	1
llava	100	5	10	13	3	1
llava	100	5	15	17	2	0
llava	100	6	1	5	4	1
llava	100	6	18	20	2	0
llava	100	7	1	5	4	1
llava	100	8	9	9	0	0
llava	100	9	10	13	3	1
llava	100	9	18	20	2	0
llava	101	3	5	9	4	1
llava	101	4	5	6	1	1
llava	101	7	5	6	1	1
llava	101	8	5	7	2	1
llava	101	8	8	8	0	0
llava	101	9	5	7	2	1
llava	101	10	5	10	5	1
llava	101	11	5	10	5	1
llava	102	1	6	8	2	0
llava	102	2	1	5	4	1
llava	102	3	1	5	4	1
llava	102	3	6	9	3	1
llava	102	5	1	3	2	1
llava	102	5	6	11	5	1
llava	102	6	1	5	4	1
llava	102	7	1	5	4	1
llava	102	7	6	9	3	1
llava	102	8	1	5	4	1
llava	102	8	6	10	4	1
llava	102	9	1	3	2	1
llava	103	1	1	2	1	0
llava	103	2	1	3	2	1
llava	103	2	4	5	1	1
llava	103	2	6	6	0	0
llava	103	3	1	7	6	1
llava	103	3	8	15	7	1
llava	103	4	1	1	0	0
llava	103	5	1	8	7	0
llava	103	6	2	16	14	1
llava	103	7	6	17	11	1
llava	103	7	18	20	2	1
llava	103	8	4	17	13	1
llava	103	9	4	5	1	1
llava	103	9	9	15	6	1
llava	103	9	18	20	2	1
llava	103	10	6	17	11	1
llava	103	10	18	20	2	1
llava	104	1	3	3	0	0
llava	104	2	4	4	0	0
llava	104	3	3	6	3	0
llava	104	4	3	7	4	1
llava	104	5	3	8	5	1
llava	104	5	9	10	1	1
llava	104	5	11	12	1	0
llava	104	6	3	12	9	0
llava	104	7	3	4	1	0
llava	104	8	9	12	3	0
llava	104	9	12	12	0	0
llava	104	10	9	12	3	0
llava	104	11	12	12	0	0
llava	105	1	3	4	1	0
llava	105	3	3	8	5	0
llava	105	4	4	10	6	1
llava	105	6	3	12	9	0
llava	105	7	8	12	4	0
llava	105	8	8	8	0	0
llava	105	10	12	12	0	0
llava	105	11	3	7	4	1
llava	105	11	8	11	3	0
llava	106	1	3	3	0	0
llava	106	6	3	3	0	0
llava	106	7	3	4	1	1
llava	106	8	6	9	3	1
llava	106	8	10	11	1	1
llava	106	9	3	5	2	1
llava	106	9	6	11	5	1
llava	106	10	3	5	2	1
llava	106	10	7	10	3	0
llava	107	1	1	4	3	1
llava	107	1	5	5	0	0
llava	107	2	1	6	5	0
llava	107	3	1	6	5	0
llava	107	4	1	7	6	1
llava	107	5	1	8	7	1
llava	107	5	9	9	0	0
llava	107	6	2	8	6	1
llava	107	6	10	10	0	0
llava	107	7	2	4	2	1
llava	107	7	9	10	1	0
llava	107	8	2	4	2	1
llava	107	8	6	11	5	1
llava	107	9	6	7	1	1
llava	107	10	5	5	0	0
llava	107	11	6	6	0	0
llava	108	1	3	4	1	1
llava	108	1	7	9	2	1
llava	108	1	10	15	5	0
llava	108	2	2	4	2	1
llava	108	2	5	6	1	0
llava	108	3	3	4	1	1
llava	108	3	6	15	9	0
llava	108	4	2	4	2	1
llava	108	4	5	9	4	1
llava	108	4	10	14	4	1
llava	108	5	3	4	1	1
llava	108	5	7	9	2	1
llava	108	5	10	13	3	0
llava	108	6	7	9	2	1
llava	108	6	10	11	1	1
llava	108	6	13	13	0	0
llava	108	7	3	4	1	1
llava	108	7	7	9	2	1
llava	108	7	10	13	3	0
llava	108	8	2	9	7	1
llava	108	8	10	11	1	1
llava	108	8	12	13	1	0
llava	108	9	3	4	1	1
llava	108	10	7	9	2	1
llava	108	10	10	14	4	1
llava	108	11	17	17	0	0
llava	108	12	17	17	0	0
llava	108	13	5	5	0	0
llava	108	14	17	17	0	0
llava	108	15	6	6	0	0
llava	108	17	15	15	0	0
llava	108	18	15	15	0	0
llava	109	1	1	3	2	1
llava	109	1	4	5	1	1
llava	109	1	7	7	0	0
llava	109	2	1	5	4	1
llava	109	2	8	8	0	0
llava	109	3	1	5	4	1
llava	109	3	9	10	1	1
llava	109	4	2	3	1	1
llava	109	5	9	10	1	1
llava	109	5	11	14	3	1
llava	109	5	15	16	1	0
llava	109	6	8	11	3	0
llava	109	7	13	13	0	0
llava	109	8	9	10	1	1
llava	109	9	9	10	1	1
llava	109	10	2	3	1	1
llava	109	10	7	10	3	1
llava	109	10	12	13	1	0
llava	109	11	7	14	7	1
llava	109	11	15	17	2	1
llava	109	11	18	18	0	0
llava	109	12	7	15	8	0
llava	109	13	4	5	1	1
llava	109	13	7	18	11	0
llava	109	14	9	10	1	1
llava	109	14	13	13	0	0
llava	109	15	9	10	1	1
llava	109	16	13	13	0	0
llava	109	17	16	16	0	0
llava	109	19	7	7	0	0
llava	109	20	7	7	0	0
qwen	0	2	11	12	1	1
qwen	0	5	11	12	1	1
qwen	1	1	3	6	3	1
qwen	1	2	3	4	1	1
qwen	1	2	5	8	3	1
qwen	1	2	10	11	1	1
qwen	1	3	3	4	1	1
qwen	1	3	5	6	1	1
qwen	1	4	3	7	4	1
qwen	1	4	10	11	1	1
qwen	2	1	5	6	1	1
qwen	2	2	5	6	1	1
qwen	2	3	5	6	1	1
qwen	3	1	2	3	1	1
qwen	3	1	4	7	3	1
qwen	3	2	5	7	2	1
qwen	3	3	4	12	8	1
qwen	3	3	13	14	1	1
qwen	3	4	4	7	3	1
qwen	3	4	20	20	0	0
qwen	4	1	5	8	3	0
qwen	4	2	5	9	4	1
qwen	5	1	3	6	3	1
qwen	5	1	7	8	1	1
qwen	5	1	11	13	2	1
qwen	5	2	4	6	2	1
qwen	5	2	7	8	1	1
qwen	5	2	11	13	2	1
qwen	6	1	3	10	7	1
qwen	6	1	11	12	1	0
qwen	6	2	4	10	6	1
qwen	6	2	11	13	2	1
qwen	7	1	4	6	2	1
qwen	7	1	8	11	3	1
qwen	7	1	13	13	0	0
qwen	7	2	4	6	2	1
qwen	7	2	8	11	3	1
qwen	7	2	13	14	1	1
qwen	7	2	16	16	0	0
qwen	8	1	4	7	3	1
qwen	8	2	5	7	2	1
qwen	8	2	12	13	1	1
qwen	8	3	12	13	1	1
qwen	8	3	17	17	0	0
qwen	8	4	4	8	4	1
qwen	8	4	17	18	1	1
qwen	9	1	4	5	1	0
qwen	9	2	4	6	2	1
qwen	10	1	9	11	2	1
qwen	10	2	9	11	2	1
qwen	11	1	2	3	1	1
qwen	11	1	4	5	1	1
qwen	11	1	7	8	1	1
qwen	11	1	9	11	2	1
qwen	11	1	13	13	0	0
qwen	11	2	4	5	1	1
qwen	11	2	7	8	1	1
qwen	11	2	9	11	2	1
qwen	11	2	13	14	1	1
qwen	12	1	4	5	1	1
qwen	12	1	6	10	4	1
qwen	12	1	11	12	1	0
qwen	12	2	4	13	9	1
qwen	12	2	14	15	1	1
qwen	13	1	4	7	3	0
qwen	13	2	7	8	1	1
qwen	13	3	7	11	4	1
qwen	13	3	15	15	0	0
qwen	13	4	4	11	7	1
qwen	13	4	15	16	1	1
qwen	14	1	4	7	3	1
qwen	14	1	8	11	3	1
qwen	14	2	4	7	3	1
qwen	14	2	8	11	3	1
qwen	15	1	1	2	1	1
qwen	15	1	5	7	2	1
qwen	15	1	8	8	0	0
qwen	15	2	12	13	1	1
qwen	15	3	5	17	12	0
qwen	15	4	5	13	8	1
qwen	15	4	17	20	3	1
qwen	16	1	6	7	1	1
qwen	16	1	10	11	1	1
qwen	16	1	12	13	1	0
qwen	16	2	6	7	1	1
qwen	16	2	10	11	1	1
qwen	16	2	12	14	2	1
qwen	17	1	4	8	4	1
qwen	17	1	10	11	1	1
qwen	17	2	4	8	4	1
qwen	17	2	10	11	1	1
qwen	18	1	2	5	3	1
qwen	18	1	6	8	2	1
qwen	18	1	9	10	1	0
qwen	18	2	4	5	1	1
qwen	18	2	6	8	2	1
qwen	18	2	9	12	3	1
qwen	18	3	4	5	1	1
qwen	18	3	6	8	2	1
qwen	18	3	9	14	5	1
qwen	19	1	1	3	2	1
qwen	19	1	8	9	1	1
qwen	19	1	10	10	0	0
qwen	19	2	1	3	2	1
qwen	19	2	8	9	1	1
qwen	19	2	10	10	0	0
qwen	20	1	3	10	7	1
qwen	20	1	12	13	1	0
qwen	20	2	4	10	6	1
qwen	20	2	13	14	1	1
qwen	20	2	15	16	1	1
qwen	20	3	4	10	6	1
qwen	20	3	12	17	5	1
qwen	21	1	4	11	7	1
qwen	21	2	4	11	7	1
qwen	22	1	1	2	1	1
qwen	22	1	4	7	3	1
qwen	22	1	8	10	2	1
qwen	22	1	11	13	2	1
qwen	22	2	4	7	3	1
qwen	22	2	8	10	2	1
qwen	22	2	11	13	2	1
qwen	23	1	4	9	5	1
qwen	23	1	10	11	1	1
qwen	23	1	13	13	0	0
qwen	23	2	4	9	5	1
qwen	23	2	10	11	1	1
qwen	23	2	13	14	1	1
qwen	23	3	4	9	5	1
qwen	23	3	10	11	1	1
qwen	23	3	13	17	4	1
qwen	24	1	1	3	2	1
qwen	24	1	4	8	4	1
qwen	24	2	1	3	2	1
qwen	24	2	4	8	4	1
qwen	25	3	7	8	1	1
qwen	26	1	4	10	6	0
qwen	26	2	4	11	7	1
qwen	26	3	4	10	6	0
qwen	27	1	2	3	1	1
qwen	27	1	4	8	4	1
qwen	27	1	9	10	1	1
qwen	27	1	11	15	4	1
qwen	27	2	4	8	4	1
qwen	27	2	9	10	1	1
qwen	27	2	11	15	4	1
qwen	28	1	4	5	1	0
qwen	28	2	8	10	2	1
qwen	28	3	4	10	6	1
qwen	28	4	9	10	1	1
qwen	28	5	5	14	9	1
qwen	29	1	1	2	1	1
qwen	29	1	3	4	1	1
qwen	29	2	1	2	1	1
qwen	29	2	3	4	1	1
qwen	30	1	1	2	1	1
qwen	30	1	4	6	2	1
qwen	30	2	4	6	2	1
qwen	30	2	8	9	1	1
qwen	30	3	4	7	3	1
qwen	31	1	2	3	1	0
qwen	31	2	6	6	0	0
qwen	31	3	3	8	5	1
qwen	31	3	10	11	1	1
qwen	31	4	10	11	1	1
qwen	31	5	2	15	13	1
qwen	31	5	16	17	1	1
qwen	32	1	4	5	1	0
qwen	32	2	4	6	2	1
qwen	32	2	7	8	1	1
qwen	32	2	9	10	1	1
qwen	32	3	5	11	6	1
qwen	32	4	9	14	5	1
qwen	32	5	4	14	10	1
qwen	33	1	4	5	1	1
qwen	33	1	6	9	3	0
qwen	33	2	4	10	6	1
qwen	33	2	13	14	1	1
qwen	33	3	4	14	10	1
qwen	33	4	4	5	1	1
qwen	33	4	6	20	14	1
qwen	34	1	1	6	5	1
qwen	34	1	8	10	2	0
qwen	34	2	1	6	5	1
qwen	34	2	8	10	2	0
qwen	35	1	3	12	9	0
qwen	35	2	3	13	10	1
qwen	36	1	1	4	3	1
qwen	36	1	6	7	1	1
qwen	36	1	8	9	1	1
qwen	36	1	10	10	0	0
qwen	36	2	1	4	3	1
qwen	36	2	6	7	1	1
qwen	36	2	8	9	1	1
qwen	36	2	10	10	0	0
qwen	37	1	4	5	1	1
qwen	37	1	6	7	1	1
qwen	37	2	4	8	4	1
qwen	37	3	11	13	2	1
qwen	37	4	4	9	5	1
qwen	37	5	6	7	1	1
qwen	38	1	1	3	2	1
qwen	38	1	4	5	1	1
qwen	38	1	6	8	2	1
qwen	38	2	1	3	2	1
qwen	38	2	4	5	1	1
qwen	38	2	6	8	2	1
qwen	39	1	3	5	2	1
qwen	39	2	6	7	1	1
qwen	39	2	9	11	2	1
qwen	39	3	4	5	1	1
qwen	39	3	9	12	3	1
qwen	39	4	9	11	2	1
qwen	39	5	4	11	7	1
qwen	39	5	18	19	1	1
qwen	40	1	5	5	0	0
qwen	40	2	9	11	2	1
qwen	40	3	5	12	7	1
qwen	40	4	5	11	6	1
qwen	40	5	5	11	6	1
qwen	41	1	4	5	1	1
qwen	41	1	6	8	2	1
qwen	41	1	9	13	4	0
qwen	41	2	4	5	1	1
qwen	41	2	6	8	2	1
qwen	41	2	9	14	5	1
qwen	42	1	4	5	1	1
qwen	42	1	6	16	10	1
qwen	42	1	17	18	1	0
qwen	42	2	4	5	1	1
qwen	42	2	6	16	10	1
qwen	42	2	17	19	2	1
qwen	43	1	7	9	2	1
qwen	43	1	10	11	1	1
qwen	43	2	7	9	2	1
qwen	43	2	10	11	1	1
qwen	43	2	14	15	1	1
qwen	44	1	2	7	5	1
qwen	44	1	8	9	1	1
qwen	44	1	10	10	0	0
qwen	44	2	2	7	5	1
qwen	44	2	8	9	1	1
qwen	44	2	10	10	0	0
qwen	44	3	2	7	5	1
qwen	44	3	8	9	1	1
qwen	44	3	10	10	0	0
qwen	45	1	4	4	0	0
qwen	45	2	4	5	1	1
qwen	45	3	4	8	4	1
qwen	45	4	4	11	7	1
qwen	46	1	1	4	3	1
qwen	46	1	5	5	0	0
qwen	46	2	1	4	3	1
qwen	46	2	5	5	0	0
qwen	46	3	1	4	3	1
qwen	46	3	5	5	0	0
qwen	46	4	1	4	3	1
qwen	46	4	5	5	0	0
qwen	47	1	1	2	1	1
qwen	47	1	6	7	1	1
qwen	47	2	6	7	1	1
qwen	48	1	4	6	2	1
qwen	48	1	8	13	5	1
qwen	48	2	4	6	2	1
qwen	48	2	8	13	5	1
qwen	48	3	4	6	2	1
qwen	48	3	8	13	5	1
qwen	49	1	4	5	1	1
qwen	49	1	6	7	1	1
qwen	49	1	8	9	1	0
qwen	49	2	4	5	1	1
qwen	49	2	8	10	2	1
qwen	49	3	4	7	3	1
qwen	49	3	9	15	6	1
qwen	49	4	4	13	9	1
qwen	49	4	19	20	1	1
qwen	50	1	1	3	2	1
qwen	50	1	6	7	1	1
qwen	50	1	10	10	0	0
qwen	50	2	1	3	2	1
qwen	50	2	6	7	1	1
qwen	50	2	10	10	0	0
qwen	51	1	4	6	2	1
qwen	51	1	7	9	2	1
qwen	51	1	11	13	2	1
qwen	51	2	4	6	2	1
qwen	51	2	7	9	2	1
qwen	51	2	11	13	2	1
qwen	51	2	15	16	1	1
qwen	52	1	2	3	1	1
qwen	52	1	4	9	5	1
qwen	52	1	10	13	3	0
qwen	52	2	4	9	5	1
qwen	52	2	10	14	4	1
qwen	53	1	2	3	1	1
qwen	53	1	7	8	1	1
qwen	53	2	2	3	1	1
qwen	53	2	7	8	1	1
qwen	54	1	4	6	2	1
qwen	54	1	7	8	1	1
qwen	54	1	9	11	2	1
qwen	54	1	12	12	0	0
qwen	54	2	4	6	2	1
qwen	54	2	7	8	1	1
qwen	54	2	9	11	2	1
qwen	54	2	12	13	1	1
qwen	55	1	2	3	1	1
qwen	55	1	4	7	3	1
qwen	55	1	9	10	1	1
qwen	55	1	12	12	0	0
qwen	55	2	4	7	3	1
qwen	55	2	9	10	1	1
qwen	55	2	12	13	1	1
qwen	55	2	15	15	0	0
qwen	55	3	4	7	3	1
qwen	55	3	9	10	1	1
qwen	55	3	12	16	4	1
qwen	57	1	3	4	1	0
qwen	57	2	4	5	1	1
qwen	57	2	8	9	1	1
qwen	57	3	4	9	5	1
qwen	58	1	1	3	2	1
qwen	58	1	4	6	2	1
qwen	58	2	4	6	2	1
qwen	58	2	12	14	2	1
qwen	58	3	4	6	2	1
qwen	58	3	13	14	1	1
qwen	58	3	15	17	2	1
qwen	58	4	4	6	2	1
qwen	59	1	5	6	1	1
qwen	59	1	10	12	2	1
qwen	59	2	5	6	1	1
qwen	59	2	10	12	2	1
qwen	59	2	14	15	1	1
qwen	60	1	4	5	1	1
qwen	60	1	10	11	1	1
qwen	60	2	4	5	1	1
qwen	60	2	10	11	1	1
qwen	61	1	1	2	1	1
qwen	61	1	3	4	1	1
qwen	61	1	5	6	1	1
qwen	61	1	7	9	2	1
qwen	61	1	12	13	1	1
qwen	61	2	5	6	1	1
qwen	61	2	7	9	2	1
qwen	61	2	12	13	1	1
qwen	61	2	16	16	0	0
qwen	62	1	2	4	2	1
qwen	62	2	2	4	2	1
qwen	62	2	7	8	1	1
qwen	62	3	2	4	2	1
qwen	62	4	2	4	2	1
qwen	62	4	7	8	1	1
qwen	63	1	4	5	1	1
qwen	63	1	6	8	2	1
qwen	63	1	10	13	3	1
qwen	63	2	4	5	1	1
qwen	63	2	6	8	2	1
qwen	63	2	10	13	3	1
qwen	64	1	3	3	0	0
qwen	64	3	6	7	1	1
qwen	64	4	6	7	1	1
qwen	64	5	3	4	1	1
qwen	65	1	4	4	0	0
qwen	65	2	4	5	1	1
qwen	66	1	1	2	1	1
qwen	66	2	1	4	3	1
qwen	66	2	7	8	1	1
qwen	66	2	10	10	0	0
qwen	66	3	7	8	1	1
qwen	66	4	1	5	4	1
qwen	66	4	7	9	2	1
qwen	66	4	10	10	0	0
qwen	66	5	10	10	0	0
qwen	67	1	4	6	2	1
qwen	67	1	11	12	1	1
qwen	67	2	4	6	2	1
qwen	67	2	11	12	1	1
qwen	67	2	14	15	1	1
qwen	68	1	4	6	2	1
qwen	68	1	10	12	2	1
qwen	68	2	4	6	2	1
qwen	68	2	10	12	2	1
qwen	68	2	14	15	1	1
qwen	69	1	2	3	1	1
qwen	69	1	4	5	1	1
qwen	69	1	6	8	2	1
qwen	69	2	2	3	1	1
qwen	69	2	4	5	1	1
qwen	69	2	6	8	2	1
qwen	70	1	2	3	1	1
qwen	70	1	4	10	6	1
qwen	70	1	11	11	0	0
qwen	70	2	2	3	1	1
qwen	70	2	4	10	6	1
qwen	70	2	11	12	1	1
qwen	71	1	4	6	2	1
qwen	71	1	7	8	1	1
qwen	71	1	9	10	1	1
qwen	71	1	11	12	1	0
qwen	71	2	4	6	2	1
qwen	71	2	7	8	1	1
qwen	71	2	9	10	1	1
qwen	71	2	11	13	2	1
qwen	71	2	15	15	0	0
qwen	72	1	4	6	2	1
qwen	72	1	9	13	4	1
qwen	72	2	4	6	2	1
qwen	72	2	9	13	4	1
qwen	72	2	14	15	1	1
qwen	72	2	16	16	0	0
qwen	73	1	1	4	3	1
qwen	73	2	1	4	3	1
qwen	73	3	1	4	3	1
qwen	73	4	1	4	3	1
qwen	74	1	4	7	3	0
qwen	74	2	4	8	4	1
qwen	74	2	11	11	0	0
qwen	74	3	4	12	8	1
qwen	74	4	7	15	8	1
qwen	74	5	5	18	13	1
qwen	75	1	2	3	1	1
qwen	75	1	4	5	1	1
qwen	75	1	6	8	2	1
qwen	75	1	11	12	1	1
qwen	75	2	4	5	1	1
qwen	75	2	6	8	2	1
qwen	75	2	11	12	1	1
qwen	76	1	3	9	6	0
qwen	76	2	4	10	6	1
qwen	76	2	12	13	1	1
qwen	76	3	4	15	11	1
qwen	76	4	4	13	9	1
qwen	77	1	4	5	1	1
qwen	77	1	6	7	1	1
qwen	77	2	4	5	1	1
qwen	77	2	6	7	1	1
qwen	77	3	4	5	1	1
qwen	77	3	6	7	1	1
qwen	78	1	11	13	2	1
qwen	78	2	12	14	2	1
qwen	78	2	17	18	1	1
qwen	79	1	5	8	3	0
qwen	79	2	6	10	4	1
qwen	79	2	12	13	1	0
qwen	79	3	5	14	9	1
qwen	79	4	5	17	12	1
qwen	80	1	3	4	1	1
qwen	80	2	3	4	1	1
qwen	80	3	3	4	1	1
qwen	81	1	4	5	1	1
qwen	81	2	4	5	1	1
qwen	81	2	8	9	1	1
qwen	81	5	4	9	5	1
qwen	81	5	18	19	1	1
qwen	82	1	5	8	3	0
qwen	82	2	1	3	2	1
qwen	82	2	4	4	0	0
qwen	82	3	2	3	1	1
qwen	82	3	5	6	1	1
qwen	82	3	7	8	1	0
qwen	82	4	1	6	5	1
qwen	83	1	1	3	2	1
qwen	83	1	6	7	1	1
qwen	83	2	1	3	2	1
qwen	83	2	6	7	1	1
qwen	83	3	1	3	2	1
qwen	83	3	6	7	1	1
qwen	84	1	1	2	1	1
qwen	84	1	3	4	1	1
qwen	84	1	6	8	2	1
qwen	84	1	10	10	0	0
qwen	84	2	1	2	1	1
qwen	84	2	3	4	1	1
qwen	84	2	6	8	2	1
qwen	84	2	10	10	0	0
qwen	85	1	4	10	6	0
qwen	85	2	4	11	7	1
