model	tau	ok_mean
blip2	0.7272727272727273	0.18181818181818182
blip2	0.7333333333333333	0.09090909090909091
blip2	0.7368421052631579	0.0
blip2	0.75	0.14150943396226415
blip2	0.7647058823529411	0.0
blip2	0.7692307692307693	0.0
blip2	0.7777777777777778	0.25
blip2	0.7857142857142857	0.0
blip2	0.7894736842105263	0.23076923076923078
blip2	0.8	0.09090909090909091
blip2	0.8125	0.2857142857142857
blip2	0.8181818181818182	0.6666666666666666
blip2	0.8235294117647058	0.2727272727272727
blip2	0.8333333333333334	0.0
blip2	0.8421052631578947	0.0
blip2	0.8461538461538461	0.0
blip2	0.85	0.07272727272727272
blip2	0.8571428571428571	0.0
blip2	0.8666666666666667	0.23809523809523808
blip2	0.875	0.2830188679245283
blip2	0.8823529411764706	0.0
blip2	0.8888888888888888	0.15384615384615385
blip2	0.8947368421052632	0.25
blip2	0.9	0.08641975308641975
blip2	0.9090909090909091	0.47058823529411764
blip2	0.9166666666666666	0.0
blip2	0.9230769230769231	0.0
blip2	0.9285714285714286	0.0
blip2	0.9333333333333333	0.09090909090909091
blip2	0.9375	0.21428571428571427
blip2	0.9411764705882353	0.2727272727272727
blip2	0.9444444444444444	0.4166666666666667
blip2	0.9473684210526315	0.15789473684210525
blip2	0.95	0.03773584905660377
blip2	1.0	0.1384083044982699
llava	0.05	0.4838709677419355
llava	0.05263157894736842	0.5
llava	0.05555555555555555	0.8
llava	0.058823529411764705	1.0
llava	0.0625	0.8
llava	0.06666666666666667	0.9090909090909091
llava	0.07142857142857142	0.5
llava	0.07692307692307693	0.75
llava	0.08333333333333333	1.0
llava	0.09090909090909091	0.3157894736842105
llava	0.1	0.31666666666666665
llava	0.10526315789473684	0.6
llava	0.1111111111111111	0.6
llava	0.11764705882352941	0.5
llava	0.125	0.7333333333333333
llava	0.13333333333333333	0.6363636363636364
llava	0.14285714285714285	0.3125
llava	0.15	0.6296296296296297
llava	0.15384615384615385	1.0
llava	0.15789473684210525	0.7777777777777778
llava	0.16666666666666666	0.6666666666666666
llava	0.17647058823529413	0.2
llava	0.18181818181818182	0.1
llava	0.1875	0.75
llava	0.2	0.6438356164383562
llava	0.21052631578947367	0.6
llava	0.21428571428571427	0.5
llava	0.2222222222222222	0.8
llava	0.23076923076923078	1.0
llava	0.23529411764705882	0.9
llava	0.25	0.7424242424242424
llava	0.2631578947368421	0.8
llava	0.26666666666666666	1.0
llava	0.2727272727272727	0.5833333333333334
llava	0.2777777777777778	1.0
llava	0.2857142857142857	0.5333333333333333
llava	0.29411764705882354	0.3
llava	0.3	0.6307692307692307
llava	0.3076923076923077	0.4
llava	0.3125	0.7
llava	0.3157894736842105	0.9166666666666666
llava	0.3333333333333333	0.6
llava	0.35	0.6896551724137931
llava	0.35294117647058826	0.3
llava	0.35714285714285715	0.0
llava	0.36363636363636365	0.7777777777777778
llava	0.3684210526315789	0.45454545454545453
llava	0.375	0.6060606060606061
llava	0.38461538461538464	0.6
llava	0.3888888888888889	0.2857142857142857
llava	0.4	0.42105263157894735
llava	0.4117647058823529	0.9
llava	0.4166666666666667	0.18181818181818182
llava	0.42105263157894735	0.8181818181818182
llava	0.42857142857142855	0.29411764705882354
llava	0.4375	0.2894736842105263
llava	0.4444444444444444	0.7142857142857143
llava	0.45	0.5185185185185185
llava	0.45454545454545453	0.4166666666666667
llava	0.46153846153846156	0.6
llava	0.4666666666666667	0.2727272727272727
llava	0.47058823529411764	0.1
llava	0.47368421052631576	0.5454545454545454
llava	0.5	0.52
llava	0.5263157894736842	0.3157894736842105
llava	0.5294117647058824	0.8
llava	0.5333333333333333	0.42857142857142855
llava	0.5384615384615384	0.5714285714285714
llava	0.5454545454545454	0.42857142857142855
llava	0.55	0.5769230769230769
llava	0.5555555555555556	0.2222222222222222
llava	0.5625	0.34210526315789475
llava	0.5714285714285714	0.29411764705882354
llava	0.5789473684210527	0.35
llava	0.5833333333333334	0.25
llava	0.5882352941176471	0.09090909090909091
llava	0.6	0.49382716049382713
llava	0.6111111111111112	0.4166666666666667
llava	0.6153846153846154	0.4444444444444444
llava	0.625	0.36363636363636365
llava	0.631578947368421	0.6333333333333333
llava	0.6363636363636364	0.2727272727272727
llava	0.6428571428571429	0.5
llava	0.6470588235294118	0.2222222222222222
llava	0.65	0.2222222222222222
llava	0.6666666666666666	0.28888888888888886
llava	0.6842105263157895	0.25
llava	0.6875	0.6190476190476191
llava	0.6923076923076923	0.0
llava	0.7	0.4647887323943662
llava	0.7058823529411765	0.07142857142857142
llava	0.7142857142857143	0.7222222222222222
llava	0.7222222222222222	0.45454545454545453
llava	0.7272727272727273	0.6363636363636364
llava	0.7333333333333333	0.45454545454545453
llava	0.7368421052631579	0.2962962962962963
llava	0.75	0.37735849056603776
llava	0.7647058823529411	0.2727272727272727
llava	0.7692307692307693	0.125
llava	0.7777777777777778	0.25
llava	0.7857142857142857	0.0
llava	0.7894736842105263	0.38461538461538464
llava	0.8	0.36363636363636365
llava	0.8125	0.4523809523809524
llava	0.8181818181818182	0.6666666666666666
llava	0.8235294117647058	0.5454545454545454
llava	0.8333333333333334	0.36363636363636365
llava	0.8421052631578947	0.20833333333333334
llava	0.8461538461538461	0.25
llava	0.85	0.509090909090909
llava	0.8571428571428571	0.5882352941176471
llava	0.8666666666666667	0.3333333333333333
llava	0.875	0.4528301886792453
llava	0.8823529411764706	0.0
llava	0.8888888888888888	0.38461538461538464
llava	0.8947368421052632	0.5
llava	0.9	0.5679012345679012
llava	0.9090909090909091	0.5882352941176471
llava	0.9166666666666666	0.36363636363636365
llava	0.9230769230769231	0.3333333333333333
llava	0.9285714285714286	0.5
llava	0.9333333333333333	0.18181818181818182
llava	0.9375	0.30952380952380953
llava	0.9411764705882353	0.45454545454545453
llava	0.9444444444444444	0.4166666666666667
llava	0.9473684210526315	0.47368421052631576
llava	0.95	0.41509433962264153
llava	1.0	0.4602076124567474
qwen	0.05	0.5161290322580645
qwen	0.05263157894736842	0.7
qwen	0.05555555555555555	1.0
qwen	0.058823529411764705	1.0
qwen	0.0625	0.9
qwen	0.06666666666666667	0.9090909090909091
qwen	0.07142857142857142	1.0
qwen	0.07692307692307693	0.75
qwen	0.08333333333333333	1.0
qwen	0.09090909090909091	0.7368421052631579
qwen	0.1	0.6
qwen	0.10526315789473684	0.6
qwen	0.1111111111111111	0.6
qwen	0.11764705882352941	0.5
qwen	0.125	0.7666666666666667
qwen	0.13333333333333333	0.8181818181818182
qwen	0.14285714285714285	0.5
qwen	0.15	0.6666666666666666
qwen	0.15384615384615385	1.0
qwen	0.15789473684210525	0.6666666666666666
qwen	0.16666666666666666	1.0
qwen	0.17647058823529413	0.3
qwen	0.18181818181818182	0.4
qwen	0.1875	0.85
qwen	0.2	0.6575342465753424
qwen	0.21052631578947367	0.7
qwen	0.21428571428571427	1.0
qwen	0.2222222222222222	1.0
qwen	0.23076923076923078	1.0
qwen	0.23529411764705882	0.2
qwen	0.25	0.7272727272727273
qwen	0.2631578947368421	0.5
qwen	0.26666666666666666	0.8181818181818182
qwen	0.2727272727272727	0.3333333333333333
qwen	0.2777777777777778	1.0
qwen	0.2857142857142857	0.4
qwen	0.29411764705882354	0.3
qwen	0.3	0.6615384615384615
qwen	0.3076923076923077	0.4
qwen	0.3125	0.95
qwen	0.3157894736842105	0.6666666666666666
qwen	0.3333333333333333	0.8
qwen	0.35	0.9310344827586207
qwen	0.35294117647058826	1.0
qwen	0.35714285714285715	0.0
qwen	0.36363636363636365	0.3333333333333333
qwen	0.3684210526315789	0.6363636363636364
qwen	0.375	0.6363636363636364
qwen	0.38461538461538464	0.6
qwen	0.3888888888888889	0.42857142857142855
qwen	0.4	0.5789473684210527
qwen	0.4117647058823529	0.3
qwen	0.4166666666666667	0.18181818181818182
qwen	0.42105263157894735	0.8181818181818182
qwen	0.42857142857142855	0.47058823529411764
qwen	0.4375	0.42105263157894735
qwen	0.4444444444444444	0.42857142857142855
qwen	0.45	0.8148148148148148
qwen	0.45454545454545453	0.5833333333333334
qwen	0.46153846153846156	0.6
qwen	0.4666666666666667	0.09090909090909091
qwen	0.47058823529411764	0.9
qwen	0.47368421052631576	0.8181818181818182
qwen	0.5	0.592
qwen	0.5263157894736842	0.05263157894736842
qwen	0.5294117647058824	1.0
qwen	0.5333333333333333	0.42857142857142855
qwen	0.5384615384615384	0.5714285714285714
qwen	0.5454545454545454	0.2857142857142857
qwen	0.55	0.6153846153846154
qwen	0.5555555555555556	0.2222222222222222
qwen	0.5625	0.6842105263157895
qwen	0.5714285714285714	0.7647058823529411
qwen	0.5789473684210527	0.3
qwen	0.5833333333333334	0.25
qwen	0.5882352941176471	0.36363636363636365
qwen	0.6	0.5802469135802469
qwen	0.6111111111111112	0.4166666666666667
qwen	0.6153846153846154	0.1111111111111111
qwen	0.625	0.5272727272727272
qwen	0.631578947368421	0.6333333333333333
qwen	0.6363636363636364	0.36363636363636365
qwen	0.6428571428571429	0.0
qwen	0.6470588235294118	0.2222222222222222
qwen	0.65	0.4222222222222222
qwen	0.6666666666666666	0.2222222222222222
qwen	0.6842105263157895	0.375
qwen	0.6875	0.7142857142857143
qwen	0.6923076923076923	0.375
qwen	0.7	0.49295774647887325
qwen	0.7058823529411765	0.5
qwen	0.7142857142857143	0.8888888888888888
qwen	0.7222222222222222	0.6363636363636364
qwen	0.7272727272727273	0.36363636363636365
qwen	0.7333333333333333	0.7272727272727273
qwen	0.7368421052631579	0.18518518518518517
qwen	0.75	0.36792452830188677
qwen	0.7647058823529411	0.5454545454545454
qwen	0.7692307692307693	0.125
qwen	0.7777777777777778	0.4166666666666667
qwen	0.7857142857142857	0.0
qwen	0.7894736842105263	0.23076923076923078
qwen	0.8	0.45454545454545453
qwen	0.8125	0.35714285714285715
qwen	0.8181818181818182	0.6666666666666666
qwen	0.8235294117647058	0.5454545454545454
qwen	0.8333333333333334	0.2727272727272727
qwen	0.8421052631578947	0.4583333333333333
qwen	0.8461538461538461	0.625
qwen	0.85	0.4
qwen	0.8571428571428571	0.5882352941176471
qwen	0.8666666666666667	0.6190476190476191
qwen	0.875	0.5471698113207547
qwen	0.8823529411764706	0.23076923076923078
qwen	0.8888888888888888	0.6153846153846154
qwen	0.8947368421052632	0.5
qwen	0.9	0.5925925925925926
qwen	0.9090909090909091	0.5882352941176471
qwen	0.9166666666666666	0.7272727272727273
qwen	0.9230769230769231	0.6666666666666666
qwen	0.9285714285714286	0.5
qwen	0.9333333333333333	0.45454545454545453
qwen	0.9375	0.4523809523809524
qwen	0.9411764705882353	0.7272727272727273
qwen	0.9444444444444444	0.4166666666666667
qwen	0.9473684210526315	0.47368421052631576
qwen	0.95	0.5283018867924528
qwen	1.0	0.5051903114186851
